@RELATION reputation

@ATTRIBUTE has_questionmark REAL
@ATTRIBUTE has_negation REAL
@ATTRIBUTE has_excl REAL
@ATTRIBUTE has_qtdPunctuation REAL
@ATTRIBUTE has_negative REAL
@ATTRIBUTE has_url REAL
@ATTRIBUTE polarity_maxnegative REAL
@ATTRIBUTE has_posIntensifier REAL
@ATTRIBUTE polarity_value REAL
@ATTRIBUTE has_positive REAL
@ATTRIBUTE polarity_qtdneutral REAL
@ATTRIBUTE has_uppercase REAL
@ATTRIBUTE polarity_qtdnegative REAL
@ATTRIBUTE polarity_url REAL
@ATTRIBUTE has_negIntensifier REAL
@ATTRIBUTE polarity_qtdpositive REAL
@ATTRIBUTE polarity_maxpositive REAL
@ATTRIBUTE class {"POSITIVE", "NEGATIVE", "NEUTRAL"}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 0, 0, 0, 0, 1, 1, POSITIVE
0, 0, 0, 2, 0, 0, 0, 0, 2, 1, 12, 0, 0, 0, 0, 1, 2, NEUTRAL
1, 1, 0, 31, 0, 0, 0, 0, 5, 1, 48, 0, 4, 0, 0, 3, 3, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 4, 1, 0, -3, 0, -1, 1, 11, 1, 1, 0, 0, 2, 1, NEGATIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 1, 0, -2, 0, -3, 1, 7, 0, 2, 0, 0, 1, 1, NEGATIVE
0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 1, 0, -4, 0, 1, 1, 8, 0, 1, 0, 0, 2, 4, NEGATIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 20, 1, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 10, 1, 0, -3, 0, -3, 0, 25, 1, 1, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 15, 1, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0, 0, 0, 0, 5, 1, 10, 0, 0, 0, 0, 2, 3, POSITIVE
0, 0, 1, 2, 0, 0, 0, 0, 8, 1, 16, 0, 0, 0, 0, 3, 4, POSITIVE
0, 0, 0, 4, 0, 0, 0, 0, 4, 1, 10, 0, 1, 0, 0, 2, 3, POSITIVE
0, 0, 0, 1, 1, 0, -3, 0, -5, 0, 7, 0, 2, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 7, 0, 0, 0, 0, 1, 1, 22, 0, 0, 0, 0, 1, 1, NEUTRAL
0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 11, 0, 0, 0, 0, 1, 1, NEGATIVE
0, 0, 1, 2, 0, 0, 0, 0, 10, 1, 10, 0, 0, 0, 0, 7, 2, NEUTRAL
1, 0, 0, 1, 0, 0, 0, 0, -1, 0, 12, 0, 1, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, POSITIVE
1, 0, 0, 2, 1, 0, -2, 0, -2, 0, 12, 0, 1, 0, 0, 0, 0, NEUTRAL
1, 0, 1, 8, 0, 0, 0, 0, 2, 1, 20, 1, 0, 0, 0, 1, 2, NEUTRAL
0, 0, 1, 6, 0, 0, 0, 0, 3, 1, 13, 0, 0, 0, 0, 1, 3, NEUTRAL
1, 0, 0, 4, 0, 0, 0, 0, 4, 1, 12, 0, 0, 0, 0, 1, 4, NEUTRAL
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 3, 1, 0, -4, 0, -10, 0, 13, 0, 3, 0, 0, 0, 0, NEGATIVE
0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 12, 0, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 19, 0, 1, 0, 0, 1, 1, NEGATIVE
0, 0, 0, 1, 0, 0, 0, 0, 4, 1, 13, 0, 0, 0, 0, 2, 2, NEUTRAL
1, 0, 1, 8, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 10, 0, 0, 0, 0, 1, 2, NEUTRAL
0, 0, 0, 2, 1, 0, -3, 0, -1, 1, 17, 0, 1, 0, 0, 1, 2, NEUTRAL
0, 0, 0, 0, 1, 0, -2, 0, -2, 0, 6, 0, 1, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 1, 0, -2, 0, -5, 0, 12, 0, 3, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 1, 0, -2, 0, -2, 0, 8, 0, 1, 0, 0, 0, 0, POSITIVE
1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, POSITIVE
0, 1, 0, 3, 0, 0, 0, 0, -1, 0, 13, 0, 1, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 5, 0, 1, 0, 0, 1, 4, POSITIVE
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, NEUTRAL
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, POSITIVE
0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 17, 1, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 17, 1, 0, 0, 0, 0, 0, NEGATIVE
1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 1, 4, 0, 0, 0, 1, 0, 0, 21, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 1, 1, 0, 0, 0, 0, 4, 1, 12, 0, 0, 0, 0, 2, 2, NEUTRAL
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 1, 0, -3, 0, -2, 1, 9, 0, 1, 0, 0, 1, 1, NEGATIVE
0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 10, 0, 0, 0, 0, 1, 3, POSITIVE
0, 0, 0, 0, 1, 0, -2, 0, -2, 0, 7, 0, 1, 0, 0, 0, 0, NEUTRAL
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 1, 5, 0, 0, 0, 0, 4, 1, 19, 0, 0, 0, 0, 1, 4, POSITIVE
0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 4, 0, 0, 0, 0, 5, 1, 19, 0, 0, 0, 0, 3, 2, POSITIVE
0, 0, 0, 0, 1, 0, -3, 0, -3, 0, 3, 0, 1, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 15, 0, 1, 0, 0, 1, 2, NEGATIVE
0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 12, 0, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, POSITIVE
1, 0, 1, 3, 0, 0, 0, 0, 2, 1, 16, 0, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 4, 1, 0, -3, 0, -5, 0, 14, 1, 2, 0, 0, 0, 0, NEGATIVE
0, 0, 1, 5, 0, 0, 0, 0, 11, 1, 17, 0, 0, 0, 0, 4, 4, POSITIVE
0, 0, 0, 0, 1, 0, -2, 0, -2, 0, 10, 1, 1, 0, 0, 0, 0, POSITIVE
0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, NEUTRAL
1, 1, 1, 3, 1, 0, -4, 0, -6, 0, 10, 0, 3, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, NEUTRAL
1, 0, 0, 2, 1, 0, -2, 0, -2, 0, 10, 0, 1, 0, 0, 0, 0, NEGATIVE
1, 0, 1, 10, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 13, 3, 0, 0, 0, 2, 3, NEUTRAL
0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 5, 0, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 13, 1, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 3, 0, 0, 0, 0, 1, 1, 16, 0, 0, 0, 0, 1, 1, POSITIVE
0, 0, 0, 4, 0, 0, 0, 1, 1, 1, 14, 0, 0, 0, 0, 1, 1, NEGATIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 3, 0, 0, 0, 0, 2, 1, 12, 0, 0, 0, 0, 2, 1, POSITIVE
0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 1, 0, 0, POSITIVE
0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 1, 1, 0, 0, 0, 0, 7, 1, 14, 1, 0, 0, 0, 3, 3, POSITIVE
0, 1, 1, 4, 1, 0, -3, 0, 3, 1, 21, 1, 1, 0, 0, 2, 2, NEGATIVE
0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 16, 1, 0, 0, 0, 0, 0, NEGATIVE
1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 13, 0, 0, 0, 0, 0, 0, POSITIVE
1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 7, 0, 0, 0, 0, 1, 1, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 13, 0, 0, 0, 0, 2, 1, NEGATIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 8, 0, 0, 0, 0, 1, 3, POSITIVE
0, 1, 0, 1, 0, 0, 0, 0, 4, 1, 9, 0, 0, 0, 0, 2, 3, NEGATIVE
0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 3, 0, 0, 0, 0, 1, 1, 18, 0, 0, 0, 0, 1, 1, NEGATIVE
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9, 0, 0, 0, 0, 1, 1, NEUTRAL
1, 1, 0, 5, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 4, 0, 0, 0, 0, 2, 2, POSITIVE
0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 10, 0, 0, 0, 0, 1, 1, POSITIVE
0, 0, 0, 3, 0, 0, 0, 0, 2, 1, 14, 0, 0, 0, 0, 2, 1, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 8, 0, 0, 0, 0, 2, 3, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 9, 0, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0, 5, 0, 0, 0, 0, 1, 1, 13, 0, 0, 0, 0, 1, 1, NEGATIVE
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 9, 1, 1, 0, 0, 0, 0, POSITIVE
0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 1, 4, 0, 0, 0, 0, 5, 1, 14, 0, 0, 0, 0, 2, 3, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 5, 0, 0, 0, 0, 1, 3, NEUTRAL
0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 7, 0, 0, 0, 0, 3, 1, 16, 0, 0, 0, 0, 2, 2, POSITIVE
0, 0, 0, 3, 0, 0, 0, 0, -1, 0, 17, 0, 1, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 0, 1, 0, -2, 0, -2, 0, 7, 0, 1, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 5, 0, 0, 0, 0, 1, 1, 23, 0, 0, 0, 0, 1, 1, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 11, 0, 0, 0, 0, 1, 4, POSITIVE
0, 0, 1, 2, 0, 0, 0, 0, 1, 1, 11, 0, 1, 0, 0, 1, 2, POSITIVE
0, 0, 1, 1, 0, 0, 0, 0, 8, 1, 11, 1, 0, 0, 0, 3, 3, POSITIVE
0, 0, 0, 7, 0, 0, 0, 0, 1, 1, 22, 0, 0, 0, 0, 1, 1, POSITIVE
0, 0, 1, 10, 0, 0, 0, 0, 6, 1, 24, 0, 0, 0, 0, 2, 3, POSITIVE
1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 4, 0, 0, 0, 0, 1, 3, NEUTRAL
0, 0, 0, 3, 0, 0, 0, 0, 1, 1, 15, 3, 0, 0, 0, 1, 1, NEUTRAL
0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 11, 0, 0, 0, 0, 1, 1, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 8, 0, 0, 0, 0, 1, 3, POSITIVE
0, 0, 0, 6, 0, 0, 0, 0, 1, 1, 10, 0, 1, 0, 0, 1, 2, POSITIVE
0, 0, 0, 3, 0, 0, 0, 0, 2, 1, 15, 1, 0, 0, 0, 2, 1, NEGATIVE
0, 0, 1, 6, 0, 0, 0, 0, 4, 1, 18, 0, 0, 0, 0, 1, 4, POSITIVE
0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 19, 1, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 1, 0, -3, 0, 2, 1, 3, 0, 1, 0, 0, 2, 3, POSITIVE
0, 0, 1, 6, 0, 0, 0, 0, 3, 1, 18, 0, 0, 0, 0, 1, 3, POSITIVE
0, 0, 1, 5, 0, 0, 0, 0, 3, 1, 21, 0, 0, 0, 0, 1, 3, NEUTRAL
0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 7, 0, 0, 0, 0, 3, 4, NEUTRAL
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 2, 0, 0, 0, 0, -1, 1, 16, 0, 2, 0, 0, 1, 1, NEUTRAL
0, 0, 0, 1, 0, 0, 0, 0, 6, 1, 13, 0, 0, 0, 0, 2, 4, POSITIVE
0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 0, 0, 0, 0, 0, POSITIVE
0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 1, 4, 0, 0, 0, 0, 3, 1, 17, 0, 1, 0, 0, 2, 3, POSITIVE
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 6, 0, 0, 0, 0, 2, 1, 19, 0, 0, 0, 0, 1, 2, NEGATIVE
0, 0, 1, 4, 0, 0, 0, 0, 12, 1, 16, 0, 0, 0, 1, 4, 4, POSITIVE
0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 3, 1, 0, -3, 0, -3, 0, 16, 0, 1, 0, 0, 0, 0, POSITIVE
0, 1, 0, 7, 1, 0, -3, 0, -4, 1, 23, 2, 3, 0, 0, 1, 3, NEUTRAL
0, 1, 1, 7, 0, 0, 0, 1, 0, 0, 19, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 7, 0, 1, 0, 0, 1, 3, POSITIVE
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 9, 0, 0, 0, 0, 1, 1, POSITIVE
0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, POSITIVE
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, NEUTRAL
1, 1, 0, 7, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 6, 0, 0, 0, 0, 2, 1, 18, 0, 0, 0, 0, 1, 2, NEGATIVE
1, 0, 0, 2, 0, 0, 0, 0, -1, 0, 11, 0, 1, 0, 0, 0, 0, NEUTRAL
1, 0, 0, 7, 1, 0, -2, 0, 0, 1, 19, 0, 1, 0, 0, 1, 2, NEGATIVE
1, 0, 0, 2, 1, 0, -2, 0, 1, 1, 17, 0, 1, 0, 0, 2, 2, NEGATIVE
0, 0, 0, 3, 0, 0, 0, 0, 2, 1, 9, 0, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 11, 0, 0, 0, 0, 1, 3, NEUTRAL
1, 0, 1, 2, 0, 0, 0, 0, 3, 1, 11, 0, 0, 0, 0, 1, 3, POSITIVE
0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, POSITIVE
0, 1, 0, 1, 0, 0, 0, 0, 8, 1, 10, 0, 0, 0, 0, 3, 3, NEUTRAL
0, 0, 0, 0, 1, 0, -3, 0, -4, 0, 7, 0, 2, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 10, 0, 0, 0, 0, 1, 3, POSITIVE
0, 0, 0, 0, 1, 0, -2, 0, -2, 0, 5, 1, 1, 0, 0, 0, 0, POSITIVE
0, 0, 1, 3, 0, 0, 0, 0, 5, 1, 17, 0, 0, 0, 0, 2, 3, POSITIVE
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, POSITIVE
1, 0, 0, 1, 1, 0, -4, 0, -4, 0, 7, 0, 1, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 12, 0, 0, 0, 0, 1, 1, POSITIVE
0, 0, 0, 1, 1, 0, -2, 0, -3, 0, 14, 0, 2, 0, 0, 0, 0, POSITIVE
1, 0, 0, 2, 0, 0, 0, 0, 3, 1, 11, 0, 0, 0, 0, 1, 3, NEUTRAL
0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 9, 0, 0, 0, 0, 1, 3, POSITIVE
0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 17, 0, 1, 0, 0, 0, 0, POSITIVE
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 1, 1, 1, 1, 0, -2, 0, -3, 0, 14, 0, 2, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 13, 0, 0, 0, 0, 1, 1, NEUTRAL
1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 13, 1, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 5, 0, 0, 0, 0, 1, 3, POSITIVE
0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 9, 0, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 16, 1, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 10, 0, 2, 0, 0, 1, 1, NEGATIVE
0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 16, 1, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 1, 0, -2, 0, -1, 1, 6, 0, 1, 0, 0, 1, 1, NEUTRAL
0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 14, 0, 0, 0, 0, 2, 3, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, POSITIVE
0, 1, 1, 8, 0, 0, 0, 0, 2, 1, 26, 4, 1, 0, 0, 2, 1, POSITIVE
0, 0, 1, 6, 0, 0, 0, 0, 1, 1, 24, 0, 0, 0, 0, 1, 1, POSITIVE
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 8, 0, 0, 0, 0, 3, 3, POSITIVE
0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 4, 0, 0, 0, 0, 3, 1, 16, 0, 0, 0, 0, 1, 3, POSITIVE
0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 11, 0, 0, 0, 0, 1, 3, NEUTRAL
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 10, 0, 1, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 7, 0, 0, 0, 0, 1, 3, POSITIVE
1, 0, 0, 1, 0, 0, 0, 0, 9, 1, 19, 0, 0, 0, 0, 3, 3, NEGATIVE
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 1, 1, 1, 0, -3, 0, 0, 1, 7, 1, 1, 0, 0, 2, 2, NEGATIVE
0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 5, 1, 0, -3, 0, -3, 0, 17, 0, 1, 0, 0, 0, 0, POSITIVE
0, 0, 0, 3, 1, 0, -2, 0, -2, 0, 17, 0, 1, 0, 0, 0, 0, NEUTRAL
0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, NEUTRAL
